,changeeconomy,econpersonalretro,changeimmig,controlimmig,effectseunhs,effectseuunemployment,effectseuimmigration,effectseuecon,happyeuleave
27844,-0.5,1.0,0.5,2.0,3,1,1,3,1
27845,1.5,1.0,0.5,1.0,1,1,1,3,2
27846,-2.0,1.5,0.5,0.5,-2,2,1,-2,2
27847,-0.5,1.0,1.0,1.0,1,1,-1,-1,2
27848,1.5,-0.5,0.5,2.0,3,1,1,1,2
27849,1.0,1.0,0.5,1.0,3,1,1,-1,1
27850,1.5,1.0,1.0,1.0,3,1,-2,1,2
27851,-0.5,-2.0,1.0,1.0,1,1,1,-1,1
27852,1.5,-0.5,0.5,1.0,3,-1,-2,3,2
27853,-0.5,1.0,1.0,0.5,1,1,1,1,1
27854,-0.5,1.0,1.0,1.0,1,1,1,-1,2
27855,1.0,-0.5,1.0,1.0,1,1,1,1,2
27856,1.0,1.0,0.5,0.5,1,1,-1,1,1
27857,1.5,6.0,1.0,1.0,3,-1,1,3,2
27858,-2.0,-2.0,0.5,1.0,-2,2,1,-2,2
27859,1.5,1.0,1.0,1.0,1,1,-1,3,2
27860,6.0,6.0,2.0,1.0,6,-2,-2,6,2
27861,1.0,1.0,1.0,1.0,1,1,1,1,1
27862,-0.5,-2.0,-2.0,2.0,-2,1,-2,-1,2
27863,1.0,1.0,2.0,2.0,3,1,-1,1,2
27864,-0.5,-0.5,0.5,0.5,1,1,1,-1,2
27865,1.0,1.0,1.0,1.0,1,1,1,1,1
27866,1.0,1.5,1.0,2.0,1,-1,-1,1,1
27867,1.0,1.0,0.5,1.0,1,1,1,1,2
27868,1.0,1.0,0.5,2.0,3,1,1,1,2
27869,1.0,1.0,2.0,1.0,6,1,-1,3,2
27870,1.0,1.0,2.0,1.0,1,1,1,-1,2
27871,-0.5,-0.5,1.0,1.0,-1,1,1,-1,1
27872,1.0,1.0,-2.0,1.0,3,-1,-2,3,2
27873,1.0,1.5,-0.5,1.0,1,-1,-1,1,2
27874,-0.5,-0.5,1.0,1.0,-1,1,1,1,1
27875,1.0,-0.5,0.5,0.5,1,1,1,3,1
27876,-2.0,-0.5,1.0,1.0,-2,2,1,-2,2
27877,1.5,1.0,0.5,2.0,1,1,1,3,2
27878,1.0,1.0,1.0,1.0,1,1,1,1,2
27879,1.0,1.5,1.0,0.5,-1,1,1,-1,2
27880,-0.5,-0.5,0.5,0.5,1,1,1,-1,2
27881,1.0,1.0,0.5,1.0,1,1,-1,3,1
27882,1.0,1.0,0.5,2.0,1,1,1,1,1
27883,-0.5,-2.0,1.0,0.5,1,1,1,1,1
27884,-0.5,1.0,1.0,1.0,-1,2,1,-1,2
27885,-0.5,-2.0,1.0,1.0,1,1,1,-1,1
27886,1.0,1.5,1.0,2.0,-1,1,1,-1,1
27887,-2.0,1.5,2.0,1.0,-2,2,1,-2,1
27888,-0.5,6.0,2.0,2.0,1,1,1,1,2
27889,1.0,1.0,2.0,1.0,1,1,1,1,2
27890,1.0,-2.0,1.0,1.0,1,1,1,1,1
27891,1.5,1.0,0.5,1.0,1,-1,1,3,2
27892,1.0,1.0,1.0,2.0,1,1,-1,1,2
27893,1.0,1.0,1.0,1.0,1,1,1,3,2
27894,1.0,1.0,0.5,1.0,1,1,-2,3,2
27895,1.0,1.0,1.0,1.0,6,-1,2,6,1
27896,1.0,1.0,1.0,1.0,-1,1,2,-1,1
27897,-0.5,-0.5,1.0,1.0,-1,1,1,-1,1
27898,-2.0,-0.5,1.0,2.0,1,1,1,-1,1
27899,-0.5,-2.0,0.5,1.0,1,1,1,1,1
27900,-0.5,-0.5,1.0,0.5,-1,1,1,-1,1
27901,1.0,1.0,1.0,1.0,1,1,1,1,1
27902,-0.5,1.5,1.0,1.0,-1,1,-1,-1,1
27903,-2.0,1.0,-0.5,1.0,-2,2,-1,-2,2
27904,1.0,1.0,1.0,1.0,1,1,1,1,1
27905,-0.5,1.0,0.5,2.0,3,1,1,3,2
27906,-0.5,-2.0,1.0,0.5,-2,1,1,-2,2
27907,1.0,1.0,1.0,2.0,1,-1,1,3,1
27908,-2.0,1.5,0.5,2.0,-2,1,-1,-2,1
27909,-0.5,-0.5,-0.5,2.0,3,1,-1,3,2
27910,-0.5,-0.5,1.0,1.0,-1,1,1,-1,1
27911,1.0,1.0,1.0,2.0,3,-1,-1,3,1
27912,1.0,1.0,1.0,2.0,-1,1,1,1,1
27913,-0.5,-0.5,-0.5,1.0,-1,1,1,-1,2
27914,-2.0,1.5,1.0,0.5,1,1,1,-2,2
27915,-2.0,-0.5,1.0,1.0,-1,1,1,-1,1
27916,1.0,-0.5,1.0,2.0,-2,1,-1,-1,1
27917,-0.5,1.0,-0.5,2.0,1,1,1,1,2
27918,1.0,1.5,1.0,1.0,-1,1,1,-1,2
27919,-2.0,-0.5,1.0,0.5,-1,2,1,-2,1
27920,-2.0,1.0,1.0,2.0,-2,1,1,-1,2
27921,1.5,1.0,-0.5,2.0,1,-1,-1,3,1
27922,1.5,1.5,1.0,1.0,3,1,1,1,1
27923,-2.0,-2.0,1.0,1.0,-1,1,2,-2,2
27924,1.5,1.5,1.0,1.0,1,1,1,1,2
27925,-0.5,1.5,0.5,2.0,1,-1,1,3,1
27926,1.0,-0.5,2.0,1.0,1,1,-2,1,2
27927,1.5,1.0,1.0,2.0,3,1,-1,3,2
27928,1.0,1.0,0.5,2.0,-1,1,-1,1,1
27929,-0.5,-2.0,0.5,0.5,-1,1,-1,-1,1
27930,-0.5,1.0,0.5,1.0,-1,1,1,-1,1
27931,-0.5,-0.5,1.0,1.0,-2,1,1,-2,1
27932,-0.5,1.0,1.0,1.0,-2,1,1,-2,2
27933,1.0,-0.5,0.5,2.0,3,1,-1,-1,1
27934,-0.5,1.0,2.0,1.0,1,1,-2,1,1
27935,1.5,1.5,1.0,2.0,3,-1,1,3,2
27936,1.0,1.0,0.5,1.0,1,1,1,1,2
27937,-2.0,-0.5,2.0,1.0,-2,1,-2,-2,1
27938,1.0,-0.5,1.0,1.0,-2,2,1,-2,1
27939,1.0,1.0,-0.5,1.0,1,1,1,1,1
27940,1.0,1.5,-0.5,0.5,-1,1,1,-1,1
27941,1.0,1.0,0.5,2.0,1,1,1,1,1
27942,1.0,1.0,1.0,1.0,3,1,1,3,1
27943,-0.5,-0.5,1.0,2.0,1,1,1,-1,2
27944,1.0,1.0,1.0,2.0,1,1,-1,-1,2
27945,-0.5,1.0,0.5,1.0,-1,1,1,-2,1
27946,1.0,1.0,1.0,2.0,1,1,1,1,2
27947,1.0,-0.5,-0.5,1.0,3,1,1,1,1
27948,1.0,-0.5,2.0,1.0,1,1,-1,1,1
27949,-2.0,1.0,1.0,1.0,1,1,-1,-1,2
27950,1.0,1.0,1.0,1.0,1,1,-1,-1,1
27951,-0.5,-0.5,1.0,0.5,-2,1,1,-2,2
27952,-0.5,1.0,1.0,1.0,-1,1,1,-1,2
27953,1.0,1.0,0.5,1.0,-1,2,1,-2,2
27954,-0.5,-0.5,1.0,1.0,-2,1,1,-1,1
27955,1.0,1.5,0.5,2.0,3,1,1,1,1
27956,1.0,1.0,-0.5,2.0,1,1,-1,1,2
27957,1.0,1.0,-0.5,1.0,3,-2,-1,3,2
27958,1.5,1.5,1.0,1.0,6,-1,-1,6,2
27959,-0.5,1.0,-2.0,1.0,1,1,1,-1,1
27960,1.0,1.5,2.0,2.0,3,-1,-2,3,2
27961,1.0,-2.0,2.0,2.0,1,1,1,1,2
27962,-0.5,1.5,0.5,2.0,3,-1,1,3,1
27963,-0.5,1.0,1.0,1.0,-1,1,1,-1,1
27964,-2.0,-0.5,1.0,0.5,-2,2,1,-2,2
27965,1.0,-2.0,2.0,2.0,1,1,1,1,2
27966,-0.5,1.0,1.0,1.0,1,1,1,-1,1
27967,-0.5,1.5,1.0,1.0,-1,1,1,-1,1
27968,1.5,1.0,0.5,2.0,3,-1,-1,3,2
27969,-2.0,1.0,1.0,1.0,-1,1,1,-1,1
27970,-0.5,-0.5,-0.5,1.0,-1,1,1,-1,1
27971,1.0,1.0,2.0,2.0,3,-1,-1,3,2
27972,1.0,1.0,2.0,1.0,1,1,2,3,2
27973,-0.5,6.0,1.0,1.0,1,1,1,1,2
27974,-0.5,1.0,1.0,1.0,-1,1,1,-1,1
27975,-0.5,6.0,-0.5,2.0,-2,1,-1,-1,1
27976,1.0,1.5,0.5,2.0,1,1,-1,1,1
27977,1.0,1.0,1.0,1.0,1,1,1,1,2
27978,-0.5,1.0,1.0,1.0,-1,1,1,-1,1
27979,-0.5,-0.5,1.0,1.0,-2,1,-1,-2,1
27980,-0.5,-0.5,1.0,2.0,3,-2,1,1,1
27981,-2.0,-0.5,-0.5,0.5,-1,-1,1,-1,1
27982,-2.0,-0.5,2.0,1.0,1,1,-1,1,1
27983,-0.5,1.0,1.0,0.5,1,1,1,-1,2
27984,-2.0,-0.5,1.0,1.0,-2,1,1,-2,2
27985,1.5,1.0,1.0,0.5,3,1,1,1,2
27986,-0.5,-0.5,1.0,2.0,1,1,1,-1,2
27987,-0.5,1.5,1.0,1.0,-1,1,1,-1,1
27988,1.5,-0.5,0.5,1.0,1,1,-1,3,2
27989,1.0,1.0,1.0,1.0,1,1,-1,1,2
27990,1.0,1.0,1.0,2.0,1,1,-2,3,1
27991,1.0,1.0,-2.0,1.0,1,-1,-2,1,1
27992,1.0,1.0,1.0,1.0,1,1,1,1,2
27993,1.0,1.5,1.0,1.0,1,1,1,-1,1
27994,1.0,1.0,-0.5,1.0,-1,-1,-2,3,1
27995,1.0,1.0,1.0,0.5,-1,1,1,-1,1
27996,-0.5,6.0,-0.5,1.0,-2,1,-1,-1,1
27997,-0.5,1.0,1.0,0.5,-1,1,1,-1,1
27998,-0.5,-0.5,1.0,1.0,1,1,1,1,2
27999,1.0,1.0,1.0,1.0,1,1,1,1,1
28000,1.0,1.0,-0.5,2.0,1,1,-1,1,1
28001,-0.5,-0.5,2.0,0.5,-2,2,2,-2,1
28002,1.0,-0.5,1.0,2.0,1,1,-1,1,2
28003,-2.0,1.0,1.0,1.0,-1,1,-1,-1,1
28004,1.0,1.0,2.0,1.0,1,1,1,1,2
28005,-0.5,1.0,0.5,1.0,3,1,1,3,2
28006,1.0,1.0,0.5,1.0,3,1,1,3,2
28007,1.5,1.0,2.0,2.0,3,-1,-1,3,2
28008,-0.5,-0.5,1.0,1.0,-1,1,1,-1,1
28009,-2.0,-0.5,1.0,1.0,-2,2,1,-2,2
28010,1.0,-0.5,-0.5,2.0,1,1,-1,1,1
28011,6.0,1.5,2.0,2.0,6,-1,-1,3,2
28012,-2.0,1.0,1.0,1.0,-1,2,-1,-1,2
28013,-0.5,1.0,0.5,0.5,-1,1,1,-1,1
28014,1.5,1.5,0.5,2.0,1,1,-1,1,2
28015,1.0,1.0,0.5,1.0,1,1,-1,1,1
28016,1.0,1.5,1.0,1.0,3,-1,1,6,2
28017,-2.0,-2.0,1.0,0.5,-2,2,1,-2,2
28018,1.0,1.0,1.0,2.0,1,1,-1,1,1
28019,1.0,1.0,1.0,1.0,1,1,1,1,1
28020,-0.5,1.0,1.0,1.0,-1,1,1,-2,2
28021,1.0,1.0,2.0,2.0,3,1,1,3,2
28022,-2.0,1.5,-0.5,1.0,-2,2,-1,-2,2
28023,1.0,1.0,1.0,1.0,1,2,1,1,1
28024,-2.0,1.0,-2.0,2.0,1,1,-2,3,2
28025,-0.5,-0.5,-0.5,1.0,-1,1,1,-1,2
28026,-0.5,1.0,1.0,1.0,-1,1,-1,-1,1
28027,1.5,1.5,-0.5,1.0,1,-1,-1,1,1
28028,1.0,1.0,2.0,2.0,3,-1,-1,3,2
28029,-0.5,1.0,1.0,1.0,1,1,1,1,1
28030,1.5,-0.5,2.0,2.0,3,1,-2,3,2
28031,-2.0,-0.5,-0.5,1.0,-2,1,1,-2,2
28032,1.0,6.0,1.0,2.0,1,1,-1,-1,1
28033,1.0,1.0,1.0,1.0,-2,1,1,-1,1
28034,1.5,1.5,-0.5,2.0,1,-1,-1,1,1
28035,1.5,1.0,1.0,1.0,1,1,-1,3,1
28036,1.0,-2.0,1.0,1.0,1,1,-1,1,2
28037,1.5,1.0,1.0,1.0,1,-1,1,3,2
28038,-0.5,6.0,0.5,2.0,1,1,-2,-2,1
28039,1.0,-0.5,1.0,1.0,1,1,1,1,1
28040,-0.5,1.0,1.0,1.0,-1,1,1,1,1
28041,1.0,1.0,-0.5,2.0,1,-1,-1,3,2
28042,1.0,1.0,0.5,1.0,1,1,-1,1,1
28043,1.0,1.0,1.0,2.0,1,1,-1,1,1
28044,1.0,1.5,1.0,1.0,-1,1,-1,-1,1
28045,1.0,1.0,1.0,2.0,3,1,-1,-1,1
28046,-2.0,1.0,-0.5,1.0,-1,1,1,-1,2
28047,-0.5,1.5,2.0,1.0,-1,1,1,-1,1
28048,1.0,1.0,0.5,2.0,1,-1,-1,3,2
28049,1.0,-0.5,0.5,2.0,3,1,-1,1,1
28050,-2.0,-0.5,1.0,1.0,-2,1,1,-2,1
28051,1.5,1.5,0.5,1.0,3,-1,-1,3,2
28052,-0.5,1.0,1.0,0.5,-2,1,1,-1,1
28053,-0.5,1.0,1.0,1.0,-2,1,1,-2,2
28054,6.0,-0.5,-2.0,1.0,1,1,-1,1,1
28055,1.0,1.0,-0.5,2.0,6,-1,-2,6,1
28056,-0.5,1.5,1.0,1.0,-2,1,-1,-2,1
28057,-0.5,1.5,1.0,1.0,3,1,-1,3,2
28058,-0.5,1.0,1.0,1.0,-1,1,-1,-1,1
28059,1.0,1.0,1.0,2.0,3,1,1,3,2
28060,1.5,1.5,-0.5,1.0,3,1,-1,1,2
28061,-0.5,-0.5,-0.5,2.0,3,1,-1,1,2
28062,-2.0,-2.0,2.0,1.0,-2,2,2,-1,1
28063,1.0,1.5,1.0,2.0,-1,1,-1,-1,1
28064,-0.5,-0.5,1.0,2.0,-2,2,-2,-2,2
28065,1.0,1.0,1.0,1.0,1,1,1,1,1
28066,-0.5,1.0,1.0,1.0,1,1,1,3,1
28067,-0.5,6.0,1.0,1.0,-1,1,1,-1,1
28068,-2.0,-2.0,1.0,0.5,-2,2,1,-2,2
28069,1.0,1.0,1.0,1.0,1,1,1,1,2
28070,-0.5,-0.5,1.0,1.0,1,1,-1,-1,1
28071,1.0,1.0,0.5,1.0,1,1,1,1,1
28072,1.0,1.0,1.0,2.0,1,1,-1,1,2
28073,1.5,1.0,1.0,2.0,3,1,-1,1,1
28074,1.0,-0.5,1.0,2.0,1,1,1,1,1
28075,1.0,1.0,0.5,2.0,3,1,-1,3,2
28076,-2.0,-2.0,-2.0,2.0,-2,1,-2,-2,2
28077,-2.0,-0.5,1.0,0.5,-1,1,1,-2,2
28078,-0.5,1.0,-0.5,1.0,-1,1,1,-1,1
28079,1.0,1.5,1.0,2.0,1,1,-1,1,1
28080,1.0,1.0,1.0,1.0,1,1,-1,1,2
28081,-0.5,-0.5,1.0,0.5,-2,-1,1,1,1
28082,-2.0,-0.5,1.0,0.5,-2,2,1,-2,2
28083,-2.0,-0.5,1.0,1.0,-1,1,-1,-1,1
28084,-0.5,1.0,1.0,1.0,-2,1,1,-1,1
28085,-2.0,-0.5,1.0,0.5,-2,2,1,-2,1
28086,-2.0,1.0,1.0,0.5,-2,1,1,-1,2
28087,-2.0,-0.5,-0.5,2.0,-2,1,1,-2,2
28088,-2.0,-0.5,-0.5,1.0,-2,1,1,-2,1
28089,-0.5,-0.5,1.0,2.0,1,1,-1,-1,2
28090,-0.5,1.5,1.0,1.0,-1,1,-1,-1,1
28091,1.5,1.0,0.5,1.0,1,-1,1,6,2
28092,-0.5,1.0,1.0,0.5,-1,1,1,-1,1
28093,-0.5,1.0,1.0,0.5,-2,2,1,-2,2
28094,-0.5,1.5,-0.5,2.0,-1,1,1,-1,2
28095,1.5,1.0,1.0,1.0,3,1,-1,3,1
28096,1.0,-2.0,1.0,2.0,1,1,1,-1,1
28097,1.5,6.0,0.5,2.0,3,1,1,1,2
28098,1.0,1.0,1.0,0.5,1,1,1,1,1
28099,-2.0,-2.0,-2.0,1.0,-2,2,2,-2,2
28100,-0.5,-2.0,1.0,1.0,-1,1,1,1,2
28101,1.5,-0.5,1.0,1.0,1,1,1,1,2
28102,1.5,1.0,0.5,2.0,3,-1,-1,3,2
28103,1.0,1.0,1.0,2.0,1,1,1,1,2
28104,-2.0,-0.5,1.0,1.0,3,1,1,3,2
28105,-2.0,-0.5,1.0,1.0,-2,1,1,-2,2
28106,-0.5,1.5,1.0,1.0,-1,2,1,-2,2
28107,-0.5,1.5,1.0,1.0,-1,1,1,-1,1
28108,-0.5,1.0,1.0,1.0,-1,1,-1,-1,2
28109,-2.0,1.0,2.0,1.0,1,1,1,1,1
28110,6.0,1.5,0.5,1.0,1,1,-1,1,2
28111,-0.5,1.0,1.0,1.0,-1,1,1,-1,1
28112,1.5,1.0,-0.5,2.0,1,1,1,-1,1
28113,1.0,1.5,1.0,1.0,1,1,1,1,1
28114,1.0,1.5,1.0,1.0,1,1,1,1,1
28115,1.0,1.0,1.0,2.0,1,1,1,-1,1
28116,-2.0,-0.5,-0.5,1.0,-2,2,1,-2,2
28117,-2.0,1.0,-0.5,0.5,-2,-1,1,-1,2
28118,1.0,1.5,2.0,2.0,1,-1,-1,1,2
28119,-0.5,-0.5,0.5,2.0,1,1,-2,1,1
28120,1.0,1.0,1.0,1.0,1,1,1,1,1
28121,-0.5,1.0,1.0,1.0,-2,1,1,-1,2
28122,-0.5,1.0,1.0,2.0,1,1,1,-1,1
28123,-0.5,1.0,1.0,2.0,-1,1,-1,-1,1
28124,-0.5,-2.0,1.0,1.0,1,1,-1,1,2
28125,1.5,1.0,2.0,2.0,1,1,1,1,2
28126,1.5,1.0,2.0,1.0,6,1,2,3,2
28127,-0.5,-0.5,2.0,2.0,6,1,1,3,2
28128,-2.0,-2.0,-0.5,1.0,-1,2,2,-1,1
28129,-0.5,1.0,1.0,1.0,1,1,1,-1,1
28130,1.5,1.0,2.0,1.0,1,1,-1,1,2
28131,-2.0,1.0,1.0,2.0,-2,1,-1,-1,1
28132,-0.5,1.0,0.5,1.0,1,1,-2,1,2
28133,-0.5,1.0,1.0,2.0,1,1,1,1,1
28134,1.5,1.0,0.5,2.0,1,2,-1,3,1
28135,-2.0,-2.0,1.0,0.5,-2,2,1,-2,1
28136,-0.5,1.0,1.0,1.0,-1,2,1,-2,2
28137,-0.5,1.0,1.0,0.5,-1,2,1,-1,2
28138,1.0,-0.5,0.5,1.0,1,1,1,1,1
28139,1.0,1.0,1.0,1.0,1,1,1,1,2
28140,6.0,1.0,1.0,1.0,1,1,-1,1,1
28141,-0.5,-0.5,1.0,0.5,-1,1,1,-2,2
28142,1.0,1.0,1.0,1.0,1,1,-1,-1,1
28143,1.0,-0.5,2.0,1.0,1,1,-2,3,2
28144,1.0,1.0,1.0,1.0,3,-1,1,1,1
28145,-0.5,1.0,1.0,2.0,-1,1,1,-1,1
28146,1.5,1.5,-0.5,1.0,3,1,-1,3,2
28147,-0.5,-0.5,0.5,1.0,-1,1,1,-1,2
28148,6.0,1.5,0.5,1.0,3,-1,-2,3,2
28149,1.0,1.0,1.0,1.0,-1,1,1,-1,2
28150,-2.0,1.0,1.0,0.5,-1,1,1,-2,1
28151,-0.5,-0.5,1.0,1.0,-1,1,1,-1,1
28152,-0.5,1.5,-0.5,1.0,1,2,-1,-1,1
28153,1.0,1.0,1.0,2.0,1,1,1,1,1
28154,1.0,1.5,1.0,1.0,1,1,1,-1,1
28155,-0.5,1.5,1.0,1.0,-2,2,-1,-2,2
28156,1.0,1.0,1.0,1.0,1,1,-1,1,1
28157,-2.0,-2.0,2.0,1.0,-1,2,1,1,2
28158,-0.5,1.0,1.0,0.5,1,1,1,-1,1
28159,1.0,1.5,1.0,1.0,1,1,1,3,1
28160,1.0,1.0,1.0,2.0,3,1,1,3,2
28161,1.0,1.0,1.0,1.0,1,1,1,1,1
28162,1.0,1.0,1.0,1.0,1,1,1,1,1
28163,-0.5,-0.5,1.0,1.0,1,1,1,-1,2
28164,-0.5,-0.5,0.5,0.5,-2,-1,1,-2,1
28165,-2.0,-2.0,1.0,2.0,-2,2,1,-2,2
28166,-0.5,1.0,1.0,1.0,-2,1,1,-1,2
28167,-0.5,1.5,2.0,1.0,1,1,-1,1,1
28168,-2.0,-0.5,1.0,0.5,-2,1,1,-1,1
28169,-0.5,-0.5,0.5,1.0,-1,1,1,-1,1
28170,-0.5,-0.5,1.0,1.0,1,1,-1,-1,1
28171,1.0,1.0,1.0,1.0,1,1,-1,1,2
28172,-0.5,1.5,1.0,1.0,-1,1,1,1,1
28173,-0.5,-0.5,1.0,1.0,-1,1,-1,-1,1
28174,-0.5,-0.5,0.5,0.5,1,1,-2,1,1
28175,-0.5,-0.5,1.0,1.0,-2,1,1,-1,2
28176,1.0,1.0,1.0,2.0,3,1,-1,3,1
28177,1.5,1.0,0.5,1.0,3,1,1,3,1
28178,-0.5,-0.5,1.0,2.0,1,1,-1,1,1
28179,1.0,1.0,1.0,2.0,1,1,1,1,1
28180,1.5,1.0,-0.5,2.0,3,1,-1,3,1
28181,1.0,1.0,1.0,2.0,1,-1,1,-1,2
28182,1.0,1.0,0.5,1.0,1,1,1,3,1
28183,1.0,1.0,0.5,1.0,-1,1,-1,-1,1
28184,-0.5,1.0,1.0,1.0,1,1,1,1,1
28185,1.5,-2.0,0.5,1.0,3,1,1,3,1
28186,-0.5,-0.5,1.0,0.5,-1,1,1,-1,1
28187,1.0,1.5,1.0,1.0,1,1,1,1,1
28188,-2.0,-2.0,-2.0,1.0,6,2,1,-1,2
28189,1.5,1.5,1.0,1.0,1,1,1,-1,1
28190,-2.0,1.0,2.0,1.0,-2,2,2,-2,2
28191,1.0,1.0,0.5,1.0,3,1,-1,3,2
28192,1.0,1.0,0.5,2.0,3,1,-1,1,1
28193,1.0,1.0,0.5,2.0,1,1,-1,1,2
28194,-0.5,1.0,1.0,2.0,-1,1,1,-2,2
28195,6.0,1.5,2.0,2.0,1,1,-2,1,2
28196,-0.5,1.0,-0.5,1.0,-1,1,-1,-1,2
28197,6.0,1.0,0.5,2.0,1,-1,-1,6,2
28198,-0.5,1.0,0.5,0.5,-1,1,1,-1,2
28199,-2.0,1.0,1.0,1.0,-2,-1,1,-1,2
28200,-0.5,1.0,1.0,2.0,1,1,-1,-1,1
28201,1.0,-0.5,1.0,2.0,1,1,1,1,2
28202,-0.5,-0.5,1.0,1.0,1,1,1,1,1
28203,1.0,-0.5,-0.5,2.0,1,1,-1,-1,1
28204,1.0,-0.5,2.0,0.5,1,1,1,1,2
28205,-0.5,1.0,1.0,0.5,-2,2,1,-2,2
28206,1.5,1.0,1.0,2.0,3,-1,-1,3,1
28207,-0.5,-0.5,1.0,1.0,1,1,1,1,1
28208,-2.0,1.0,1.0,0.5,-2,1,1,-2,2
28209,-0.5,-2.0,1.0,1.0,1,1,1,1,2
28210,1.0,1.0,0.5,1.0,1,-1,-1,3,1
28211,6.0,1.5,0.5,1.0,6,-2,-2,6,2
28212,1.5,1.0,1.0,2.0,1,1,1,1,2
28213,1.0,1.0,0.5,1.0,6,-1,-1,6,2
28214,1.0,1.0,2.0,1.0,3,1,-1,3,2
28215,-0.5,-0.5,1.0,1.0,-1,1,1,-1,1
28216,-0.5,1.0,1.0,2.0,1,-1,-1,1,1
28217,-0.5,1.0,1.0,1.0,-1,1,1,-1,1
28218,-0.5,-0.5,2.0,2.0,-2,1,-1,1,1
28219,-2.0,1.0,1.0,1.0,1,1,1,1,1
28220,-0.5,1.0,1.0,1.0,-2,1,1,-2,2
28221,-0.5,-0.5,0.5,2.0,-1,1,1,-1,1
28222,-0.5,1.0,2.0,2.0,1,1,1,3,1
28223,1.0,1.0,1.0,2.0,1,1,1,6,2
28224,-0.5,1.0,2.0,1.0,3,1,1,3,1
28225,1.0,1.0,2.0,2.0,1,1,-1,1,2
28226,-0.5,1.0,0.5,1.0,3,1,-1,1,2
28227,-2.0,1.0,1.0,1.0,-2,2,1,-2,2
28228,1.0,1.0,0.5,1.0,1,1,-1,1,1
28229,1.0,1.5,1.0,1.0,-1,1,1,1,1
28230,1.0,-0.5,0.5,2.0,1,1,-1,1,1
28231,-2.0,1.0,2.0,1.0,-2,2,2,-2,1
28232,1.5,1.0,0.5,1.0,3,-1,-2,3,2
28233,-0.5,-0.5,1.0,1.0,1,1,1,1,1
28234,1.0,1.0,1.0,1.0,1,1,1,1,1
28235,1.0,-0.5,1.0,2.0,-1,1,1,-2,2
28236,-2.0,-2.0,1.0,1.0,-2,2,1,-2,1
28237,-2.0,1.5,1.0,0.5,-2,-2,-2,-2,2
28238,-0.5,1.0,1.0,1.0,-2,2,1,-1,2
28239,-0.5,-0.5,1.0,0.5,1,1,-1,-1,1
28240,1.0,1.5,1.0,1.0,1,1,1,-1,1
28241,1.0,1.0,0.5,1.0,1,-1,-1,1,2
28242,-2.0,1.0,1.0,1.0,-1,1,1,-1,1
28243,1.0,1.0,2.0,1.0,6,-1,-2,6,2
28244,-0.5,-0.5,0.5,0.5,-2,1,-1,-1,2
28245,1.5,1.0,-0.5,1.0,6,-1,-2,6,2
28246,1.5,6.0,1.0,2.0,3,-1,-1,3,2
28247,1.5,1.0,1.0,1.0,1,1,1,1,1
28248,-0.5,1.0,1.0,1.0,-1,2,1,-2,2
28249,-0.5,-0.5,-0.5,1.0,-1,2,-1,-2,2
28250,1.0,1.0,0.5,2.0,1,1,1,1,1
28251,1.5,1.0,1.0,1.0,1,1,1,1,2
28252,-2.0,-0.5,1.0,1.0,-2,2,1,-2,2
28253,1.0,1.0,1.0,1.0,1,1,1,3,2
28254,-0.5,-0.5,0.5,2.0,3,1,1,-1,2
28255,-2.0,1.0,1.0,1.0,-1,1,1,-2,2
28256,-2.0,1.0,-0.5,1.0,-2,2,1,-2,2
28257,1.0,1.5,0.5,1.0,3,1,1,3,2
28258,-0.5,1.0,0.5,1.0,1,1,-1,1,1
28259,1.5,1.5,2.0,2.0,3,-1,-1,3,2
28260,1.0,-0.5,2.0,2.0,1,1,-1,1,2
28261,-0.5,1.5,0.5,0.5,-2,1,1,-1,1
28262,-0.5,-2.0,1.0,0.5,-1,1,1,-2,2
28263,-0.5,-0.5,1.0,1.0,-2,1,1,-1,1
28264,-0.5,-2.0,0.5,2.0,3,1,-1,1,1
28265,6.0,1.5,1.0,2.0,6,-2,-1,3,1
28266,1.5,6.0,0.5,2.0,1,1,1,3,1
28267,-2.0,-0.5,1.0,1.0,-1,1,1,-2,1
28268,1.0,1.0,2.0,1.0,-1,1,1,-1,2
28269,1.0,1.0,1.0,0.5,-1,1,1,1,2
28270,-2.0,-0.5,0.5,0.5,-2,2,1,-2,2
28271,1.5,1.0,1.0,2.0,3,1,-2,3,2
28272,1.0,1.0,1.0,1.0,1,1,-1,1,1
28273,-0.5,1.5,0.5,2.0,1,1,-1,-1,1
28274,-0.5,1.5,1.0,0.5,-1,1,-1,-1,2
28275,-2.0,1.0,2.0,0.5,-1,1,-1,3,2
28276,1.0,1.5,1.0,1.0,1,1,-1,1,1
28277,1.0,1.5,1.0,1.0,-1,1,1,-1,1
28278,-2.0,-2.0,1.0,1.0,-2,2,-1,-2,2
28279,-0.5,-0.5,-0.5,1.0,-1,2,1,-2,2
28280,-0.5,1.5,1.0,1.0,-1,1,1,1,1
28281,1.0,1.0,1.0,1.0,1,1,-1,3,2
28282,-0.5,-0.5,1.0,1.0,-1,1,1,-1,2
28283,6.0,1.0,1.0,2.0,3,-2,-1,3,2
28284,-0.5,-0.5,1.0,1.0,-1,2,1,-1,2
28285,1.0,1.5,1.0,1.0,3,1,-1,1,2
28286,1.0,1.0,-0.5,2.0,1,-1,-1,3,2
28287,1.0,1.0,1.0,1.0,1,1,1,1,1
28288,1.5,-2.0,2.0,2.0,3,1,-1,3,2
